district_name,state_name,year,season,crop,yield,crop_type,avg_temp,total_precip,avg_humidity,avg_windspeed,district_x,state_x,data_points,district_y,state_y,loamy_alfisols_level,ustalf/ustolls_level,loamy_alfisol_level,vertisols_level,vertic_soils_level,inceptisols_level,verrtisols_level,orthids_level,sandy_alfisol_level,sandy_alfisols_level,vertic_sols_level,udupts/udalfs_level,vrtic_soils_level,verti_sols_level,pssaments_level,vertic_osils_level,pssamnets_level,udolls/udalfs_level,innceptisols_level,crop_code,area_unit,production_unit,yield_unit,id,yield_value,crop_area,crop_production,yield_calculated
darbhanga,bihar,2015.0,rabi,rice,1.42,Cereals,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Darbhanga,Bihar,182.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,42817.0,60723.0,1.4181983791484691
gaya,bihar,2015.0,rabi,rice,2.4,Cereals,19.553833333333333,29.94,50.42558333333333,1.4501666666666666,Gaya,Bihar,120.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,99927.0,239915.0,2.400902658941027
gaya,bihar,2015.0,rabi,rice,2.4,Cereals,21.6378021978022,62.0,50.95137362637362,1.5227472527472528,Gaya,Bihar,182.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,99927.0,239915.0,2.400902658941027
muzaffarpur,bihar,2015.0,kharif,rice,0.9,Cereals,30.809158878504675,947.19,59.831214953271015,2.0089252336448595,Muzaffarpur,Bihar,214.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,25140.0,22599.0,0.8989260143198091
muzaffarpur,bihar,2015.0,zaid,rice,2.52,Cereals,31.21252336448598,127.56,37.433177570093456,2.1855140186915887,Muzaffarpur,Bihar,107.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,201.0,506.0,2.517412935323383
muzaffarpur,bihar,2015.0,rabi,rice,0.96,Cereals,19.419,16.799999999999997,49.738166666666665,1.5365,Muzaffarpur,Bihar,120.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,88644.0,85238.0,0.9615766436532648
muzaffarpur,bihar,2015.0,rabi,rice,0.96,Cereals,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Muzaffarpur,Bihar,182.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,88644.0,85238.0,0.9615766436532648
patna,bihar,2015.0,kharif,rice,1.28,Cereals,31.07355140186916,856.62,58.07775700934578,2.102196261682243,Patna,Bihar,214.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,185.0,237.0,1.281081081081081
patna,bihar,2015.0,rabi,rice,3.03,Cereals,19.47716666666667,23.5,48.65275,1.457,Patna,Bihar,120.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,63490.0,192617.0,3.0338163490313437
patna,bihar,2015.0,rabi,rice,3.03,Cereals,21.71824175824176,56.44,48.98824175824176,1.5307692307692309,Patna,Bihar,182.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare,,,63490.0,192617.0,3.0338163490313437
darbhanga,bihar,2015.0,rabi,safflower,0.8,Oilseeds,19.419,16.799999999999997,49.738166666666665,1.5365,Darbhanga,Bihar,120.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,104.0,83.0,0.7980769230769231
darbhanga,bihar,2015.0,rabi,safflower,0.8,Oilseeds,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Darbhanga,Bihar,182.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,104.0,83.0,0.7980769230769231
muzaffarpur,bihar,2015.0,rabi,safflower,1.0,Oilseeds,19.419,16.799999999999997,49.738166666666665,1.5365,Muzaffarpur,Bihar,120.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,1.0,1.0,1.0
muzaffarpur,bihar,2015.0,rabi,safflower,1.0,Oilseeds,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Muzaffarpur,Bihar,182.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare,,,1.0,1.0,1.0
bhagalpur,bihar,2015.0,kharif,sannhamp,0.81,Fiber Crops,30.09261682242991,987.44,66.3708878504673,1.9304672897196264,Bhagalpur,Bihar,214.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,1104,Hectare,Tonnes,Tonnes/Hectare,,,114.0,92.0,0.8070175438596491
gaya,bihar,2015.0,kharif,sannhamp,1.0,Fiber Crops,30.679766355140185,941.87,59.80691588785047,2.059345794392524,Gaya,Bihar,214.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,1104,Hectare,Tonnes,Tonnes/Hectare,,,2.0,2.0,1.0
bhagalpur,bihar,2015.0,kharif,sesamum,0.85,Oilseeds,30.09261682242991,987.44,66.3708878504673,1.9304672897196264,Bhagalpur,Bihar,214.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,13.0,11.0,0.8461538461538461
gaya,bihar,2015.0,kharif,sesamum,0.87,Oilseeds,30.679766355140185,941.87,59.80691588785047,2.059345794392524,Gaya,Bihar,214.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,123.0,107.0,0.8699186991869918
muzaffarpur,bihar,2015.0,kharif,sesamum,0.82,Oilseeds,30.809158878504675,947.19,59.831214953271015,2.0089252336448595,Muzaffarpur,Bihar,214.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,17.0,14.0,0.8235294117647058
patna,bihar,2015.0,kharif,sesamum,0.86,Oilseeds,31.07355140186916,856.62,58.07775700934578,2.102196261682243,Patna,Bihar,214.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare,,,14.0,12.0,0.8571428571428571
bhagalpur,bihar,2015.0,kharif,small millets,0.76,Cereals,30.09261682242991,987.44,66.3708878504673,1.9304672897196264,Bhagalpur,Bihar,214.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,108,Hectare,Tonnes,Tonnes/Hectare,,,169.0,128.0,0.757396449704142
gaya,bihar,2015.0,kharif,small millets,0.71,Cereals,30.679766355140185,941.87,59.80691588785047,2.059345794392524,Gaya,Bihar,214.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,108,Hectare,Tonnes,Tonnes/Hectare,,,7.0,5.0,0.7142857142857143
muzaffarpur,bihar,2015.0,kharif,small millets,0.86,Cereals,30.809158878504675,947.19,59.831214953271015,2.0089252336448595,Muzaffarpur,Bihar,214.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,108,Hectare,Tonnes,Tonnes/Hectare,,,7.0,6.0,0.8571428571428571
patna,bihar,2015.0,kharif,small millets,0.76,Cereals,31.07355140186916,856.62,58.07775700934578,2.102196261682243,Patna,Bihar,214.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,108,Hectare,Tonnes,Tonnes/Hectare,,,103.0,78.0,0.7572815533980582
bhagalpur,bihar,2015.0,rabi,sunflower,1.44,Oilseeds,20.088916666666663,23.58,49.09316666666666,1.5631666666666668,Bhagalpur,Bihar,120.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,211.0,304.0,1.4407582938388626
bhagalpur,bihar,2015.0,rabi,sunflower,1.44,Oilseeds,22.25697802197802,69.99,50.24681318681318,1.685,Bhagalpur,Bihar,182.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,211.0,304.0,1.4407582938388626
darbhanga,bihar,2015.0,rabi,sunflower,1.45,Oilseeds,19.419,16.799999999999997,49.738166666666665,1.5365,Darbhanga,Bihar,120.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,11.0,16.0,1.4545454545454546
darbhanga,bihar,2015.0,rabi,sunflower,1.45,Oilseeds,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Darbhanga,Bihar,182.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,11.0,16.0,1.4545454545454546
muzaffarpur,bihar,2015.0,rabi,sunflower,1.5,Oilseeds,19.419,16.799999999999997,49.738166666666665,1.5365,Muzaffarpur,Bihar,120.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,12.0,18.0,1.5
muzaffarpur,bihar,2015.0,rabi,sunflower,1.5,Oilseeds,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Muzaffarpur,Bihar,182.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,12.0,18.0,1.5
patna,bihar,2015.0,rabi,sunflower,1.46,Oilseeds,19.47716666666667,23.5,48.65275,1.457,Patna,Bihar,120.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,24.0,35.0,1.4583333333333333
patna,bihar,2015.0,rabi,sunflower,1.46,Oilseeds,21.71824175824176,56.44,48.98824175824176,1.5307692307692309,Patna,Bihar,182.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare,,,24.0,35.0,1.4583333333333333
bhagalpur,bihar,2015.0,kharif,urad,0.91,Pulses,30.09261682242991,987.44,66.3708878504673,1.9304672897196264,Bhagalpur,Bihar,214.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare,,,2321.0,2117.0,0.9121068504954761
darbhanga,bihar,2015.0,kharif,urad,0.89,Pulses,30.809158878504675,947.19,59.831214953271015,2.0089252336448595,Darbhanga,Bihar,214.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare,,,35.0,31.0,0.8857142857142857
gaya,bihar,2015.0,kharif,urad,0.89,Pulses,30.679766355140185,941.87,59.80691588785047,2.059345794392524,Gaya,Bihar,214.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare,,,271.0,240.0,0.8856088560885609
muzaffarpur,bihar,2015.0,kharif,urad,0.9,Pulses,30.809158878504675,947.19,59.831214953271015,2.0089252336448595,Muzaffarpur,Bihar,214.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare,,,94.0,85.0,0.9042553191489362
bhagalpur,bihar,2015.0,rabi,wheat,3.09,Cereals,20.088916666666663,23.58,49.09316666666666,1.5631666666666668,Bhagalpur,Bihar,120.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,46229.0,143024.0,3.093815570313007
bhagalpur,bihar,2015.0,rabi,wheat,3.09,Cereals,22.25697802197802,69.99,50.24681318681318,1.685,Bhagalpur,Bihar,182.0,Bhagalpur,Bihar,,moderate,,,,extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,46229.0,143024.0,3.093815570313007
darbhanga,bihar,2015.0,rabi,wheat,2.91,Cereals,19.419,16.799999999999997,49.738166666666665,1.5365,Darbhanga,Bihar,120.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,59348.0,172951.0,2.914184134258947
darbhanga,bihar,2015.0,rabi,wheat,2.91,Cereals,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Darbhanga,Bihar,182.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,59348.0,172951.0,2.914184134258947
gaya,bihar,2015.0,rabi,wheat,2.46,Cereals,19.553833333333333,29.94,50.42558333333333,1.4501666666666666,Gaya,Bihar,120.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,71071.0,175089.0,2.4635786748462807
gaya,bihar,2015.0,rabi,wheat,2.46,Cereals,21.6378021978022,62.0,50.95137362637362,1.5227472527472528,Gaya,Bihar,182.0,Gaya,Bihar,,high_extreme,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,71071.0,175089.0,2.4635786748462807
muzaffarpur,bihar,2015.0,rabi,wheat,1.55,Cereals,19.419,16.799999999999997,49.738166666666665,1.5365,Muzaffarpur,Bihar,120.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,80082.0,124266.0,1.5517344721660298
muzaffarpur,bihar,2015.0,rabi,wheat,1.55,Cereals,21.65285714285714,68.29,50.3867032967033,1.627967032967033,Muzaffarpur,Bihar,182.0,Muzaffarpur,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,80082.0,124266.0,1.5517344721660298
patna,bihar,2015.0,rabi,wheat,2.4,Cereals,19.47716666666667,23.5,48.65275,1.457,Patna,Bihar,120.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,60065.0,143991.0,2.397252975942729
patna,bihar,2015.0,rabi,wheat,2.4,Cereals,21.71824175824176,56.44,48.98824175824176,1.5307692307692309,Patna,Bihar,182.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare,,,60065.0,143991.0,2.397252975942729
bastar,chhattisgarh,2015.0,kharif,arhar/tur,0.57,Pulses,26.49032710280374,1728.37,75.1001401869159,2.0333177570093457,Bastar,Chhattisgarh,214.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,402.0,230.0,0.572139303482587
bilaspur,chhattisgarh,2015.0,kharif,arhar/tur,0.55,Pulses,29.41672897196262,1088.98,63.41163551401869,2.133411214953271,Bilaspur,Chhattisgarh,214.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,1831.0,1012.0,0.5527034407427636
durg,chhattisgarh,2015.0,kharif,arhar/tur,0.55,Pulses,28.93780373831776,1095.7800000000002,65.90677570093457,2.419906542056075,Durg,Chhattisgarh,214.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,1162.0,637.0,0.5481927710843374
raigarh,chhattisgarh,2015.0,kharif,arhar/tur,0.56,Pulses,29.263364485981302,1230.51,65.40191588785046,2.074299065420561,Raigarh,Chhattisgarh,214.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,2474.0,1386.0,0.5602263540824576
raipur,chhattisgarh,2015.0,kharif,arhar/tur,0.38,Pulses,29.396822429906543,1090.89,64.64420560747664,2.334626168224299,Raipur,Chhattisgarh,214.0,Raipur,Chhattisgarh,low,moderate,,very_low,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,406.0,154.0,0.3793103448275862
surguja,chhattisgarh,2015.0,kharif,arhar/tur,0.51,Pulses,26.5857476635514,1509.98,66.87761682242989,2.076822429906542,Surguja,Chhattisgarh,214.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare,,,4277.0,2175.0,0.508534019172317
bilaspur,chhattisgarh,2015.0,kharif,bajra,0.33,Cereals,29.41672897196262,1088.98,63.41163551401869,2.133411214953271,Bilaspur,Chhattisgarh,214.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare,,,18.0,6.0,0.3333333333333333
raigarh,chhattisgarh,2015.0,kharif,bajra,0.42,Cereals,29.263364485981302,1230.51,65.40191588785046,2.074299065420561,Raigarh,Chhattisgarh,214.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare,,,12.0,5.0,0.4166666666666667
bilaspur,chhattisgarh,2015.0,rabi,barley,1.0,Cereals,20.45975,31.3,54.93666666666666,1.3573333333333333,Bilaspur,Chhattisgarh,120.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare,,,2.0,2.0,1.0
bilaspur,chhattisgarh,2015.0,rabi,barley,1.0,Cereals,22.331373626373622,80.96000000000001,55.37824175824176,1.3667032967032968,Bilaspur,Chhattisgarh,182.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare,,,2.0,2.0,1.0
surguja,chhattisgarh,2015.0,rabi,barley,0.66,Cereals,17.253,51.9,60.977250000000005,1.401166666666667,Surguja,Chhattisgarh,120.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare,,,106.0,70.0,0.660377358490566
surguja,chhattisgarh,2015.0,rabi,barley,0.66,Cereals,19.13714285714286,107.49,60.2332967032967,1.457967032967033,Surguja,Chhattisgarh,182.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare,,,106.0,70.0,0.660377358490566
bastar,chhattisgarh,2015.0,rabi,castor seed,0.5,Oilseeds,20.057333333333336,42.01,67.4055,1.4999166666666668,Bastar,Chhattisgarh,120.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,1002,Hectare,Tonnes,Tonnes/Hectare,,,2.0,1.0,0.5
bastar,chhattisgarh,2015.0,rabi,castor seed,0.5,Oilseeds,21.897527472527475,102.72,65.42521978021978,1.4726373626373626,Bastar,Chhattisgarh,182.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,1002,Hectare,Tonnes,Tonnes/Hectare,,,2.0,1.0,0.5
bastar,chhattisgarh,2015.0,rabi,gram,0.88,Pulses,20.057333333333336,42.01,67.4055,1.4999166666666668,Bastar,Chhattisgarh,120.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,217.0,192.0,0.8847926267281107
bastar,chhattisgarh,2015.0,rabi,gram,0.88,Pulses,21.897527472527475,102.72,65.42521978021978,1.4726373626373626,Bastar,Chhattisgarh,182.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,217.0,192.0,0.8847926267281107
bilaspur,chhattisgarh,2015.0,rabi,gram,0.81,Pulses,20.45975,31.3,54.93666666666666,1.3573333333333333,Bilaspur,Chhattisgarh,120.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,2516.0,2027.0,0.8056438791732909
bilaspur,chhattisgarh,2015.0,rabi,gram,0.81,Pulses,22.331373626373622,80.96000000000001,55.37824175824176,1.3667032967032968,Bilaspur,Chhattisgarh,182.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,2516.0,2027.0,0.8056438791732909
durg,chhattisgarh,2015.0,rabi,gram,0.74,Pulses,20.466166666666663,22.25,60.77783333333333,1.3404999999999998,Durg,Chhattisgarh,120.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,15608.0,11483.0,0.7357124551512045
durg,chhattisgarh,2015.0,rabi,gram,0.74,Pulses,22.32895604395604,55.24,60.08395604395605,1.3473076923076923,Durg,Chhattisgarh,182.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,15608.0,11483.0,0.7357124551512045
raigarh,chhattisgarh,2015.0,rabi,gram,0.93,Pulses,19.86983333333333,37.15,62.56733333333333,1.25875,Raigarh,Chhattisgarh,120.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,494.0,460.0,0.9311740890688259
raigarh,chhattisgarh,2015.0,rabi,gram,0.93,Pulses,21.897637362637365,80.52000000000001,61.23637362637363,1.3064285714285713,Raigarh,Chhattisgarh,182.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,494.0,460.0,0.9311740890688259
raipur,chhattisgarh,2015.0,rabi,gram,0.98,Pulses,20.257916666666667,27.86,60.729416666666665,1.2793333333333332,Raipur,Chhattisgarh,120.0,Raipur,Chhattisgarh,low,moderate,,very_low,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,4104.0,4008.0,0.9766081871345029
raipur,chhattisgarh,2015.0,rabi,gram,0.98,Pulses,22.245054945054942,63.3,59.71192307692308,1.2814835164835163,Raipur,Chhattisgarh,182.0,Raipur,Chhattisgarh,low,moderate,,very_low,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,4104.0,4008.0,0.9766081871345029
surguja,chhattisgarh,2015.0,rabi,gram,0.67,Pulses,17.253,51.9,60.977250000000005,1.401166666666667,Surguja,Chhattisgarh,120.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,1534.0,1024.0,0.6675358539765319
surguja,chhattisgarh,2015.0,rabi,gram,0.67,Pulses,19.13714285714286,107.49,60.2332967032967,1.457967032967033,Surguja,Chhattisgarh,182.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare,,,1534.0,1024.0,0.6675358539765319
bastar,chhattisgarh,2015.0,kharif,groundnut,1.25,Oilseeds,26.49032710280374,1728.37,75.1001401869159,2.0333177570093457,Bastar,Chhattisgarh,214.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,4.0,5.0,1.25
bilaspur,chhattisgarh,2015.0,kharif,groundnut,1.35,Oilseeds,29.41672897196262,1088.98,63.41163551401869,2.133411214953271,Bilaspur,Chhattisgarh,214.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,960.0,1298.0,1.3520833333333333
durg,chhattisgarh,2015.0,kharif,groundnut,1.25,Oilseeds,28.93780373831776,1095.7800000000002,65.90677570093457,2.419906542056075,Durg,Chhattisgarh,214.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,4.0,5.0,1.25
raigarh,chhattisgarh,2015.0,kharif,groundnut,1.26,Oilseeds,29.263364485981302,1230.51,65.40191588785046,2.074299065420561,Raigarh,Chhattisgarh,214.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,6893.0,8664.0,1.2569273175685478
raipur,chhattisgarh,2015.0,kharif,groundnut,1.4,Oilseeds,29.396822429906543,1090.89,64.64420560747664,2.334626168224299,Raipur,Chhattisgarh,214.0,Raipur,Chhattisgarh,low,moderate,,very_low,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,53.0,74.0,1.3962264150943395
surguja,chhattisgarh,2015.0,kharif,groundnut,1.26,Oilseeds,26.5857476635514,1509.98,66.87761682242989,2.076822429906542,Surguja,Chhattisgarh,214.0,Surguja,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare,,,2839.0,3567.0,1.2564283198309263
bastar,chhattisgarh,2015.0,kharif,horse-gram,0.3,Pulses,26.49032710280374,1728.37,75.1001401869159,2.0333177570093457,Bastar,Chhattisgarh,214.0,Bastar,Chhattisgarh,,,high_extreme,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,2680.0,791.0,0.29514925373134326
bilaspur,chhattisgarh,2015.0,kharif,horse-gram,0.42,Pulses,29.41672897196262,1088.98,63.41163551401869,2.133411214953271,Bilaspur,Chhattisgarh,214.0,Bilaspur,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,648.0,269.0,0.41512345679012347
durg,chhattisgarh,2015.0,kharif,horse-gram,0.5,Pulses,28.93780373831776,1095.7800000000002,65.90677570093457,2.419906542056075,Durg,Chhattisgarh,214.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,2.0,1.0,0.5
durg,chhattisgarh,2015.0,rabi,horse-gram,0.0,Pulses,20.466166666666663,22.25,60.77783333333333,1.3404999999999998,Durg,Chhattisgarh,120.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,1.0,1.0,1.0
durg,chhattisgarh,2015.0,rabi,horse-gram,0.0,Pulses,22.32895604395604,55.24,60.08395604395605,1.3473076923076923,Durg,Chhattisgarh,182.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,1.0,1.0,1.0
raigarh,chhattisgarh,2015.0,kharif,horse-gram,0.33,Pulses,29.263364485981302,1230.51,65.40191588785046,2.074299065420561,Raigarh,Chhattisgarh,214.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,3018.0,992.0,0.3286944996686547
raigarh,chhattisgarh,2015.0,rabi,horse-gram,0.0,Pulses,19.86983333333333,37.15,62.56733333333333,1.25875,Raigarh,Chhattisgarh,120.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,1.0,992.0,992.0
raigarh,chhattisgarh,2015.0,rabi,horse-gram,0.0,Pulses,21.897637362637365,80.52000000000001,61.23637362637363,1.3064285714285713,Raigarh,Chhattisgarh,182.0,Raigarh,Chhattisgarh,,high_extreme,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare,,,1.0,992.0,992.0
